"Lang","Gender","Age","ID","List","Trial_Seq","Size","Orien","Match","Item_index","sentence_read_time","Target_response_time","correct","Comprehension_correct","datetime"
"English","Female","22","2041651","SP_List1","75","F","F","F","78","1312.7275390625","839.92724609375",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","87","F","F","F","79","1003.1357421875","670.097412109375",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","102","F","F","F","80","729.656005859375","695.615478515625",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","126","F","F","F","81","812.029052734375","919.025146484375",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","43","F","F","F","82","8193.040283203125","598.722412109375",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","25","F","F","F","83","1558.741455078125","1443.749267578125",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","31","F","F","F","84","2757.5390625","",0,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","44","F","F","F","85","2189.593505859375","977.43115234375",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","112","F","F","F","86","1819.863037109375","621.82958984375",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","38","F","F","F","87","1607.699951171875","610.804443359375",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","83","F","F","F","88","887.14453125","590.88916015625",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","106","F","F","F","89","910.634765625","917.4296875",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","14","F","F","F","90","1497.368896484375","761.185546875",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","89","F","F","F","91","1484.017333984375","667.14111328125",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","68","F","F","F","92","3331.03955078125","857.982177734375",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","119","F","F","F","93","1198.743408203125","890.35986328125",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","15","F","F","F","94","4985.196533203125","686.006103515625",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","60","F","F","F","95","3509.4345703125","1461.013916015625",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","56","F","F","F","96","1056.190673828125","929.08740234375",1,NA,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","26","F","F","F","97","1304.875244140625","1055.89892578125",1,0,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","17","F","F","F","98","1694.954833984375","790.7734375",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","57","F","F","F","99","1114.64697265625","569.543212890625",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","108","F","F","F","100","1174.0859375","610.133056640625",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","110","F","F","F","101","681.428466796875","",0,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","101","F","F","F","102","1087.057373046875","767.64404296875",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","88","F","F","F","103","801.0556640625","668.107666015625",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","62","F","F","F","104","1231.49658203125","668.009521484375",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","67","F","F","F","105","970.664794921875","606.678955078125",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","40","F","F","F","106","1283.50439453125","539.1474609375",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","78","F","F","F","107","1583.81298828125","1035.55224609375",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","80","F","F","F","108","901.6337890625","652.597900390625",1,0,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","109","F","F","F","109","809.161376953125","612.08056640625",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","82","F","F","F","110","946.80810546875","616.566162109375",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","117","F","F","F","111","897.644287109375","601.1689453125",1,0,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","125","F","F","F","112","2807.348388671875","611.197021484375",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","21","F","F","F","113","1710.398681640625","853.560302734375",1,0,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","113","F","F","F","114","1075.7841796875","644.170654296875",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","116","F","F","F","115","644.9921875","1030.543212890625",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","4","F","F","F","116","1253.140625","1182.234375",1,0,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","127","F","F","F","117","736.549072265625","877.93115234375",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","103","F","F","F","118","762.562744140625","599.3857421875",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","118","F","F","F","119","1354.73291015625","591.82470703125",1,0,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","72","F","F","F","120","820.026123046875","718.1376953125",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","105","F","F","F","121","1046.73486328125","664.5703125",1,0,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","124","F","F","F","122","1509.247802734375","884.318603515625",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","19","F","F","F","123","1638.864501953125","576.7509765625",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","7","F","F","F","124","1063.6552734375","760.678466796875",1,0,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","100","F","F","F","125","919.424560546875","637.6787109375",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","27","F","F","F","126","1565.60693359375","186.4892578125",0,0,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","2","F","F","F","127","2364.845947265625","794.28564453125",1,1,"2016-12-07 14:48:21"
"English","Female","22","2041651","SP_List1","45","F","F","F","128","1929.054443359375","871.447998046875",1,1,"2016-12-07 14:48:21"
"english","Male","35","2041708","SP_List3","66","L","V","N","1","907.77001953125","794.5",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","95","L","V","N","2","1225.25","643.544921875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","68","L","V","N","3","1193.125","517.074951171875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","112","L","V","N","4","1191.815185546875","507.034912109375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","48","L","V","N","5","1435.559814453125","789.330078125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","58","L","V","N","6","1325.43994140625","1131.429931640625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","35","L","V","N","7","2825.0400390625","731.800048828125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","11","L","V","N","8","930.385009765625","576.195068359375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","29","L","H","Y","9","1148.26513671875","705.469970703125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","34","L","H","Y","10","1135.52001953125","636.455078125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","101","L","H","Y","11","905.574951171875","576.585205078125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","108","L","H","Y","12","900.43505859375","610.639892578125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","56","L","H","Y","13","847.820068359375","721.35009765625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","90","L","H","Y","14","1701.489990234375","518.5849609375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","6","L","H","Y","15","1547.205078125","1143.614990234375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","83","L","H","Y","16","3018.4599609375","844.7548828125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","51","L","H","N","17","1043.8251953125","597.235107421875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","123","L","H","N","18","1418.465087890625","541.35498046875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","127","L","H","N","19","1063.169921875","510.64990234375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","8","L","H","N","20","1233.170166015625","601.635009765625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","23","L","H","N","21","1335.93017578125","565.18994140625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","81","L","H","N","22","1072.544921875","615.9951171875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","57","L","H","N","23","1618.330078125","733",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","26","L","H","N","24","1565.179931640625","826.06982421875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","41","L","V","Y","25","1282.155029296875","537.375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","67","L","V","Y","26","1120.760009765625","495.454833984375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","42","L","V","Y","27","1001","557.014892578125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","120","L","V","Y","28","1156.679931640625","490.304931640625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","110","L","V","Y","29","2073.280029296875","603.330078125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","85","L","V","Y","30","1425.235107421875","474.4248046875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","22","L","V","Y","31","1616.7548828125","819.445068359375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","54","L","V","Y","32","1114.2001953125","560.955078125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","46","S","V","N","33","1331.22998046875","624.735107421875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","47","S","V","N","34","1861.044921875","630.175048828125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","45","S","V","N","35","1139.6201171875","496.22509765625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","44","S","V","N","36","1660.800048828125","573.51513671875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","113","S","V","N","37","1901.5849609375","652.320068359375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","62","S","V","N","38","1140.35498046875","865.905029296875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","97","S","V","N","39","1142.780029296875","652.070068359375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","63","S","V","N","40","1397.5751953125","479.89990234375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","72","S","H","Y","41","1393.14501953125","540.27001953125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","18","S","H","Y","42","1673.179931640625","553.619873046875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","24","S","H","Y","43","1277.905029296875","582.155029296875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","33","S","H","Y","44","1193.419921875","668.655029296875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","125","S","H","Y","45","939.715087890625","530.155029296875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","87","S","H","Y","46","1246.534912109375","496.705078125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","116","S","H","Y","47","948.0498046875","578.5",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","59","S","H","Y","48","1059.655029296875","580.784912109375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","73","S","H","N","49","1029.43505859375","503.48486328125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","104","S","H","N","50","763.824951171875","560.744873046875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","13","S","H","N","51","1908.85986328125","548.110107421875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","12","S","H","N","52","1080.244873046875","656.429931640625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","96","S","H","N","53","1174.655029296875","819.91015625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","84","S","H","N","54","1480.77001953125","552.550048828125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","119","S","H","N","55","862.7900390625","599.31005859375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","76","S","H","N","56","1107.864990234375","499.199951171875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","30","S","V","Y","57","1386.909912109375","557.340087890625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","111","S","V","Y","58","880.929931640625","536.294921875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","36","S","V","Y","59","1228.39501953125","510.135009765625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","64","S","V","Y","60","1626.284912109375","653.724853515625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","107","S","V","Y","61","808.02978515625","530.074951171875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","15","S","V","Y","62","1261.77001953125","606.099853515625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","65","S","V","Y","63","1543.169921875","582.56494140625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","82","S","V","Y","64","1374.905029296875","546.135009765625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","74","F","F","F","65","1041.864990234375","618.744873046875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","105","F","F","F","66","953.02001953125","709.77001953125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","4","F","F","F","67","1228.949951171875","606.60498046875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","16","F","F","F","68","1275.4599609375","618.724853515625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","50","F","F","F","69","2373.3349609375","673.445068359375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","28","F","F","F","70","1247.929931640625","673.15478515625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","94","F","F","F","71","1219.875","694.4248046875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","32","F","F","F","72","1066.905029296875","602.64990234375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","80","F","F","F","73","805.3349609375","535.18017578125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","53","F","F","F","74","1228.135009765625","647.275146484375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","78","F","F","F","75","1373.080078125","600.764892578125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","92","F","F","F","76","933.260009765625","594.724853515625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","60","F","F","F","77","1211.909912109375","679.210205078125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","93","F","F","F","78","866.614990234375","489.860107421875",0,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","102","F","F","F","79","792.5","747.599853515625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","99","F","F","F","80","824.10498046875","625.599853515625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","100","F","F","F","81","1216.06982421875","546.60009765625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","40","F","F","F","82","1151.429931640625","661.39990234375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","52","F","F","F","83","1547.4150390625","1439.31005859375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","122","F","F","F","84","1469.6650390625","1197.68994140625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","86","F","F","F","85","853.55517578125","542.300048828125",0,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","27","F","F","F","86","1271.590087890625","702.755126953125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","121","F","F","F","87","1244.75","549.10986328125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","38","F","F","F","88","985.0849609375","828.419921875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","75","F","F","F","89","1215.7548828125","682.56005859375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","89","F","F","F","90","879.260009765625","582.68017578125",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","14","F","F","F","91","1092.2001953125","562.89990234375",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","2","F","F","F","92","1242.35009765625","659.169921875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","79","F","F","F","93","934.93994140625","723.56494140625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","37","F","F","F","94","2079.594970703125","944.81494140625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","21","F","F","F","95","1298.56005859375","778.360107421875",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","88","F","F","F","96","1195.385009765625","550.5400390625",1,NA,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","31","F","F","F","97","1355.77490234375","616.534912109375",0,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","103","F","F","F","98","987.409912109375","774.75",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","91","F","F","F","99","1158.155029296875","602.6298828125",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","118","F","F","F","100","974.690185546875","579.195068359375",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","1","F","F","F","101","1068.169921875","572.5",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","70","F","F","F","102","1242.469970703125","682.78515625",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","9","F","F","F","103","1063.840087890625","607.5751953125",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","106","F","F","F","104","1335.51513671875","789.449951171875",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","5","F","F","F","105","1052.60498046875","748.025146484375",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","109","F","F","F","106","1416.989990234375","547.64501953125",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","7","F","F","F","107","1313.599853515625","679.554931640625",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","98","F","F","F","108","769.364990234375","564.89501953125",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","69","F","F","F","109","1221.739990234375","680.52001953125",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","55","F","F","F","110","1361.010009765625","669.830078125",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","25","F","F","F","111","956.27001953125","680.239990234375",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","61","F","F","F","112","1442.324951171875","731.599853515625",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","117","F","F","F","113","1528.994873046875","591.010009765625",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","128","F","F","F","114","849.2548828125","803.239990234375",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","3","F","F","F","115","1328.2548828125","630.35009765625",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","77","F","F","F","116","990.22998046875","601.570068359375",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","114","F","F","F","117","1087.994873046875","623.0048828125",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","19","F","F","F","118","722.22998046875","599.375",1,0,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","124","F","F","F","119","1157.56494140625","642.860107421875",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","115","F","F","F","120","4121.294921875","768.4248046875",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","10","F","F","F","121","996.97021484375","743.114990234375",1,0,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","20","F","F","F","122","861.6650390625","647.77001953125",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","39","F","F","F","123","1074.530029296875","601.81494140625",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","71","F","F","F","124","3748.010009765625","570.10009765625",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","17","F","F","F","125","1575.034912109375","595.52001953125",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","126","F","F","F","126","1195.079833984375","622.824951171875",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","43","F","F","F","127","1924.5849609375","987.330078125",1,1,"2016-12-07 17:14:42"
"english","Male","35","2041708","SP_List3","49","F","F","F","128","2298.885009765625","",0,1,"2016-12-07 17:14:42"
"English","Female","37","2046175","SP_List4","84","L","V","Y","1","374","764",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","87","L","V","Y","2","328","686",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","27","L","V","Y","3","1035.58984375","944.539794921875",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","54","L","V","Y","4","841.25","716.760009765625",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","13","L","V","Y","5","926.074951171875","720.025146484375",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","6","L","V","Y","6","1335.949951171875","1163.239990234375",0,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","24","L","V","Y","7","1039.75","691.764892578125",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","72","L","V","Y","8","806.364990234375","451.83984375",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","103","L","V","N","9","811","484",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","71","L","V","N","10","746.77490234375","877.10009765625",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","128","L","V","N","11","593","499",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","3","L","V","N","12","2047.844970703125","810.02001953125",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","88","L","V","N","13","686","499",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","32","L","V","N","14","914.66015625","1004.460205078125",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","42","L","V","N","15","1143184.3498535156","1073.53515625",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","90","L","V","N","16","764","905",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","15","L","H","Y","17","849.485107421875","1141.740234375",0,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","34","L","H","Y","18","1351.329833984375","629.934814453125",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","120","L","H","Y","19","733","499",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","23","L","H","Y","20","1414.3349609375","700.320068359375",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","17","L","H","Y","21","782.740234375","1190.300048828125",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","113","L","H","Y","22","733","483",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","81","L","H","Y","23","375","702",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","8","L","H","Y","24","1671.93017578125","700.264892578125",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","19","L","H","N","25","1009.8701171875","848.8349609375",0,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","111","L","H","N","26","687","577",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","64","L","H","N","27","603.320068359375","714.9150390625",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","104","L","H","N","28","577","515",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","63","L","H","N","29","325.655029296875","705.230224609375",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","35","L","H","N","30","744.60498046875","691.469970703125",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","96","L","H","N","31","858","562",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","98","L","H","N","32","46","1263",0,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","93","S","V","Y","33","1061","718",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","89","S","V","Y","34","93","562",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","100","S","V","Y","35","608","593",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","16","S","V","Y","36","342.155029296875","456.425048828125",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","36","S","V","Y","37","870.39501953125","961.994873046875",0,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","41","S","V","Y","38","991.6650390625","1078.5400390625",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","110","S","V","Y","39","609","593",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","105","S","V","Y","40","359","437",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","18","S","V","N","41","235.574951171875","594.51513671875",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","73","S","V","N","42","640.135009765625","511.875",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","4","S","V","N","43","759.0048828125","913.710205078125",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","48","S","V","N","44","1068.840087890625","552.7548828125",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","12","S","V","N","45","900.14990234375","582.22998046875",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","112","S","V","N","46","748","531",1,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","11","S","V","N","47","1004.9150390625","1099.955078125",0,NA,"2016-12-07 16:10:03"
"English","Female","37","2046175","SP_List4","59","S","V","N","48","490.199951171875","534.355224609375",1,NA,"2016-12-07 16:10:03"
