"","ID","List","count_Trial","Size","Orien","Match","Probe","Target","correct_response","response_time_Probe_response","response_time_Target_response","correct"
"1","NL-F-18-02","D_List02.csv",0,"F","F","F","De zaklamp lag in de koffer.","STI_EXP02/Filler/freighttruck.jpg","f",2068,558,1
"2","NL-F-18-02","D_List02.csv",1,"F","F","F","De reddingsboei was op het dek","STI_EXP02/Filler/093-chapiteau_big-top.jpg","f",1718,830,1
"3","NL-F-18-02","D_List02.csv",2,"F","F","F","De tafellamp was in de winkel","STI_EXP02/Filler/dentalfloss03b.jpg","f",1182,829,1
"4","NL-F-18-02","D_List02.csv",3,"F","F","F","De politieauto reed over de weg.","STI_EXP02/Filler/282-tractopelle_digger.jpg","f",1172,718,1
"5","NL-F-18-02","D_List02.csv",4,"L","V","Y","Het raamkozijn werd in de deur bevestigd.","STI_EXP02/LARGE/windowframe_V.jpg","j",2060,411,1
"6","NL-F-18-02","D_List02.csv",5,"S","V","N","De spijker lag op de bodem van de gereedschapskist.","STI_EXP02/SMALL/nail_r.jpg","j",1362,748,1
"7","NL-F-18-02","D_List02.csv",6,"L","H","N","De matras werd tegen de muur gezet.","STI_EXP02/LARGE/mattress_H.jpg","j",1985,441,1
"8","NL-F-18-02","D_List02.csv",7,"F","F","F","De grote raffinaderij lag naast de weg","STI_EXP02/Filler/ironbarrel.jpg","f",2465,710,1
"9","NL-F-18-02","D_List02.csv",8,"F","F","F","De kool lag op de plank","STI_EXP02/Filler/umbrellaopen.jpg","f",1430,531,1
"10","NL-F-18-02","D_List02.csv",9,"S","V","Y","De hengel lag naast de stoel van de visser.","STI_EXP02/SMALL/fishingrod_r.jpg","j",2248,633,1
"11","NL-F-18-02","D_List02.csv",10,"F","F","F","De bal lag op de biljarttafel","STI_EXP02/Filler/faucet.jpg","f",1201,559,1
"12","NL-F-18-02","D_List02.csv",11,"L","V","Y","De ophaalbrug blokkeerde de poort.","STI_EXP02/LARGE/Drawbridge_V.jpg","j",1232,673,1
"13","NL-F-18-02","D_List02.csv",12,"L","H","Y","De piano werd rechtop in de vrachtwagen gelegd","STI_EXP02/LARGE/Uprightpiano_H.jpg","j",1425,576,1
"14","NL-F-18-02","D_List02.csv",13,"F","F","F","Het dartboard hing aan de muur","STI_EXP02/Filler/hangar.jpg","f",1116,683,1
"15","NL-F-18-02","D_List02.csv",14,"S","H","N","De stok werd vastgehouden door de bejaarde.","STI_EXP02/SMALL/066-canne_cane.jpg","j",1510,489,1
"16","NL-F-18-02","D_List02.csv",15,"F","F","F","De droger was in de badkamer","STI_EXP02/Filler/church.jpg","f",1270,639,1
"17","NL-F-18-02","D_List02.csv",16,"F","F","F","De tafeltennistafel was in de kamer.","STI_EXP02/Filler/staple.jpg","f",3062,587,1
"18","NL-F-18-02","D_List02.csv",17,"F","F","F","De garnaal zat in het aquarium","STI_EXP02/Filler/laptopopen.jpg","f",1128,528,1
"19","NL-F-18-02","D_List02.csv",18,"L","V","N","De parachute werd geopend achter het vliegtuig.","STI_EXP02/LARGE/parachute_V.jpg","j",1960,411,1
"20","NL-F-18-02","D_List02.csv",19,"F","F","F","De trein reed over het spoor","STI_EXP02/Filler/156-hot-dog_hot-dog.jpg","f",883,479,1
"21","NL-F-18-02","D_List02.csv",20,"F","F","F","De koe werd gehouden op de veeboerderij.","STI_EXP02/Filler/294-ventilateur_fan.jpg","f",2136,520,1
"22","NL-F-18-02","D_List02.csv",21,"S","H","Y","Het scheermes lag op de wastafel.","STI_EXP02/SMALL/razor01.jpg","j",1305,641,1
"23","NL-F-18-02","D_List02.csv",22,"L","V","Y","De jeep viel in de afgrond.","STI_EXP02/LARGE/jeep_V.jpg","j",1581,555,1
"24","NL-F-18-02","D_List02.csv",23,"F","F","F","De film zat in de camera","STI_EXP02/Filler/025-barre_bar.jpg","f",762,608,1
"25","NL-F-18-02","D_List02.csv",24,"S","H","N","De sleutelbos hing aan de muur.","STI_EXP02/SMALL/keychain.jpg","j",974,916,0
"26","NL-F-18-02","D_List02.csv",25,"F","F","F","De SUV reed snel op de weg","STI_EXP02/Filler/castletower.jpg","f",87,1147,0
"27","NL-F-18-02","D_List02.csv",26,"S","H","Y","De plastic fles lag in de koelkast","STI_EXP02/SMALL/waterbottle01b.jpg","j",3045,451,1
"28","NL-F-18-02","D_List02.csv",27,"L","V","N","De raket vloog over de zee.","STI_EXP02/LARGE/missle_V.jpg","j",2206,533,1
"29","NL-F-18-02","D_List02.csv",28,"L","H","Y","Het vliegtuig vloog boven de wolken.","STI_EXP02/LARGE/aeroplane_H.jpg","j",1530,553,1
"30","NL-F-18-02","D_List02.csv",29,"S","H","N","De lucifer werd vastgehouden door mijn vingers","STI_EXP02/SMALL/007-allumette_match.jpg","j",157,527,1
"31","NL-F-18-02","D_List02.csv",30,"F","F","F","De badjas hing in de kledingkast","STI_EXP02/Filler/020-baignoire_bathtub.jpg","f",5580,722,1
"32","NL-F-18-02","D_List02.csv",31,"L","V","N","De slagbomen daalden toen de auto werd onderzocht.","STI_EXP02/LARGE/gate_arms_V.jpg","j",2632,789,1
"33","NL-F-18-02","D_List02.csv",32,"F","F","F","De hondenhuis stond naast de deur","STI_EXP02/Filler/strap.jpg","f",2785,636,1
"34","NL-F-18-02","D_List02.csv",33,"L","H","N","De bank werd verplaatst op de steekwagen.","STI_EXP02/LARGE/sofa_H.jpg","j",2189,600,1
"35","NL-F-18-02","D_List02.csv",34,"L","V","Y","De space shuttle was klaar om gelanceerd te worden.","STI_EXP02/LARGE/spaceshuttle_V.jpg","j",2221,483,1
"36","NL-F-18-02","D_List02.csv",35,"S","V","Y","De prei moest worden gewassen","STI_EXP02/SMALL/leek_r.jpg","j",1144,958,1
"37","NL-F-18-02","D_List02.csv",36,"L","H","Y","De vrachtwagen vervoerde het zand.","STI_EXP02/LARGE/dump_truck_V.JPG","j",864,555,1
"38","NL-F-18-02","D_List02.csv",37,"S","H","Y","De zeeschelp werd op het strand gevonden.","STI_EXP02/SMALL/seashell01.jpg","j",1563,553,1
"39","NL-F-18-02","D_List02.csv",38,"F","F","F","De appel lag op de tafel.","STI_EXP02/Filler/075-carte_playing-card.jpg","f",720,853,1
"40","NL-F-18-02","D_List02.csv",39,"S","V","N","De fles werd in het wijnrek gelegd.","STI_EXP02/SMALL/beerbottle_r.jpg","j",1170,561,1
"41","NL-F-18-02","D_List02.csv",40,"F","F","F","De tarwe was nog op het tarweveld.","STI_EXP02/Filler/089-chronometre_stop-watch.jpg","f",1023,534,1
"42","NL-F-18-02","D_List02.csv",41,"S","V","N","De tandenborstel lag op de wastafel","STI_EXP02/SMALL/toothbrush_V.jpg","j",1101,480,1
"43","NL-F-18-02","D_List02.csv",42,"S","V","N","De handschoen lag op de autostoel","STI_EXP02/SMALL/glove_V.jpg","j",1688,445,1
"44","NL-F-18-02","D_List02.csv",43,"L","H","N","Het anker werd neergelaten.","STI_EXP02/LARGE/anchor_H.jpg","j",940,506,1
"45","NL-F-18-02","D_List02.csv",44,"S","V","Y","Het madeliefje werd geplukt door de toerist.","STI_EXP02/SMALL/daisy_r.jpg","j",1836,462,1
"46","NL-F-18-02","D_List02.csv",45,"F","F","F","De motorfiets stond op de parkeerplaats","STI_EXP02/Filler/earring01.jpg","f",1336,599,1
"47","NL-F-18-02","D_List02.csv",46,"L","H","N","De boot zonk in de zee.","STI_EXP02/LARGE/boat_H.jpg","j",1372,485,1
"48","NL-F-18-02","D_List02.csv",47,"S","H","N","De bowlingkegel stond aan het einde van de baan.","STI_EXP02/SMALL/248-quille_skittle.jpg","j",2301,557,1
"49","NL-F-18-02","D_List02.csv",48,"S","H","Y","De schroevendraaier lag op de werkbank","STI_EXP02/SMALL/screwdriver04b.jpg","j",2166,439,1
"50","NL-F-18-02","D_List02.csv",49,"F","F","F","Het vrachtschip navigeerde naar de haven","STI_EXP02/Filler/dryingmachine02.jpg","f",1401,520,1
"51","NL-F-18-02","D_List02.csv",50,"F","F","F","De hamburger lag op het bord","STI_EXP02/Filler/035-bibliotheque_book-shelves.jpg","f",915,556,1
"52","NL-F-18-02","D_List02.csv",51,"L","H","Y","Het varkenskarkas lag op de tafel","STI_EXP02/LARGE/pig_H.jpg","j",2304,639,1
"53","NL-F-18-02","D_List02.csv",52,"S","V","Y","Het stofblik hing aan de muur","STI_EXP02/SMALL/dustpan_r.jpg","j",1385,480,1
"54","NL-F-18-02","D_List02.csv",53,"L","H","Y","Het stalen vat werd op de vrachtwagen gerold","STI_EXP02/LARGE/steelbarrel_H.jpg","j",2956,562,1
"55","NL-F-18-02","D_List02.csv",54,"S","V","N","De graanschil was op de grond gevallen","STI_EXP02/SMALL/cornhusk_r.jpg","j",1313,1139,1
"56","NL-F-18-02","D_List02.csv",55,"F","F","F","Het bed bevond zich in de kamer","STI_EXP02/Filler/240-pont_bridge.jpg","f",1479,600,1
"57","NL-F-18-02","D_List02.csv",56,"L","V","Y","De ladder werd opgeheven toen de brandweerman het dak opklom.","STI_EXP02/LARGE/ladder_V.jpg","j",3352,596,1
"58","NL-F-18-02","D_List02.csv",57,"F","F","F","De boekenplank was in de kamer","STI_EXP02/Filler/sailboat.jpg","f",1008,527,1
"59","NL-F-18-02","D_List02.csv",58,"S","V","Y","De wortel was net geplukt door de boer.","STI_EXP02/SMALL/carrot01_r.jpg","j",2412,413,1
"60","NL-F-18-02","D_List02.csv",59,"L","H","N","De valdeur werd geopend om de kelder in te gaan.","STI_EXP02/LARGE/trapdoor_H.jpg","j",1336,443,1
"61","NL-F-18-02","D_List02.csv",60,"F","F","F","De ventilator was bevestigd aan het plafond","STI_EXP02/Filler/scrubbingbrush05b.jpg","f",1351,674,1
"62","NL-F-18-02","D_List02.csv",61,"F","F","F","De vuilnisbak bevond zich aan de kant van de weg","STI_EXP02/Filler/woodboard.jpg","f",2457,641,1
"63","NL-F-18-02","D_List02.csv",62,"S","H","Y","De nietmachine stond op het bureau van de werknemer","STI_EXP02/SMALL/stapler03a.jpg","j",1627,451,1
"64","NL-F-18-02","D_List02.csv",63,"F","F","F","Het vlot bewoog naar de pier","STI_EXP02/Filler/293-usine_factory.jpg","f",795,686,1
"65","NL-F-18-02","D_List02.csv",64,"S","V","N","De ijslepel was achtergelaten op de kast","STI_EXP02/SMALL/measuringspoon_r.jpg","j",2246,413,1
"66","NL-F-18-02","D_List02.csv",65,"F","F","F","De printer stond aan de rechterkant van de tafel","STI_EXP02/Filler/spatula04.jpg","f",1493,450,1
"67","NL-F-18-02","D_List02.csv",66,"F","F","F","Het Zwitserse zakmes lag op de tafel","STI_EXP02/Filler/filmroll.jpg","f",1754,541,1
"68","NL-F-18-02","D_List02.csv",67,"S","H","N","De boomtak werd in de grond gestoken.","STI_EXP02/SMALL/branch02.jpg","j",2151,479,1
"69","NL-F-18-02","D_List02.csv",68,"L","V","N","De grote koelkast lag achterin de pick-up truck.","STI_EXP02/LARGE/refrigerator_V.jpg","j",2662,646,1
"70","NL-F-18-02","D_List02.csv",69,"F","F","F","De stopwatch was in de handen van de coach","STI_EXP02/Filler/wheel01.jpg","f",1152,598,1
"71","NL-F-18-02","D_List02.csv",70,"L","H","Y","De raket werd vervoerd naar het lanceerplatform","STI_EXP02/LARGE/rocket_H.jpg","j",1230,944,1
"72","NL-F-18-02","D_List02.csv",71,"L","H","N","De kano daalde vanaf de bovenkant van de waterval","STI_EXP02/LARGE/canoe_H.jpg","j",2668,645,1
"73","NL-F-18-02","D_List02.csv",72,"F","F","F","De stoel was in het kantoor","STI_EXP02/Filler/solderingiron.jpg","f",706,563,1
"74","NL-F-18-02","D_List02.csv",73,"F","F","F","De basketbalkorf stond op het plein","STI_EXP02/Filler/rubikcube.jpg","f",1359,527,1
"75","NL-F-18-02","D_List02.csv",74,"F","F","F","De Rubiks kubus lag op de plank","STI_EXP02/Filler/microwave.jpg","f",1173,564,1
"76","NL-F-18-02","D_List02.csv",75,"F","F","F","De lamp hing aan de muur.","STI_EXP02/Filler/ribbon04.jpg","f",692,566,1
"77","NL-F-18-02","D_List02.csv",76,"F","F","F","De ballon was in de hand van het kind.","STI_EXP02/Filler/pill.jpg","f",1206,836,1
"78","NL-F-18-02","D_List02.csv",77,"L","H","N","De kast was in het kantoor geplaatst.","STI_EXP02/LARGE/filingcabinet_H.jpg","j",993,528,1
"79","NL-F-18-02","D_List02.csv",78,"F","F","F","De map stond op de plank","STI_EXP02/Filler/pillow.jpg","f",1078,725,1
"80","NL-F-18-02","D_List02.csv",79,"F","F","F","De telefoon stond op de bijzetttafel","STI_EXP02/Filler/Generic_High_Speed_Train_01.jpg","f",1015,557,1
"81","NL-F-18-02","D_List02.csv",80,"F","F","F","De ring lag in de ijzeren schotel.","STI_EXP02/Filler/lighthouse.jpg","f",1477,646,1
"82","NL-F-18-02","D_List02.csv",81,"S","H","Y","De schoen was achtergelaten bij de voordeur","STI_EXP02/SMALL/shoe.jpg","j",1046,592,1
"83","NL-F-18-02","D_List02.csv",82,"F","F","F","De ambulance reed op de weg","STI_EXP02/Filler/chair.jpg","f",745,475,1
"84","NL-F-18-02","D_List02.csv",83,"L","V","N","De verkoopautomaat lag in de vrachtwagen.","STI_EXP02/LARGE/vending_V.jpg","j",1700,675,1
"85","NL-F-18-02","D_List02.csv",84,"L","H","Y","De straatlantaarn werd vervoerd.","STI_EXP02/LARGE/streetlantern_H.jpg","j",841,566,1
"86","NL-F-18-02","D_List02.csv",85,"F","F","F","De vuurtoren stond bij de ingang van de haven.","STI_EXP02/Filler/submarine.jpg","f",1478,959,1
"87","NL-F-18-02","D_List02.csv",86,"F","F","F","De oorring lag naast de doos","STI_EXP02/Filler/078-cassette_cassette.jpg","f",2185,987,1
"88","NL-F-18-02","D_List02.csv",87,"F","F","F","De kerk stond op het plein","STI_EXP02/Filler/airhockeytable.jpg","f",799,594,1
"89","NL-F-18-02","D_List02.csv",88,"L","H","Y","De metalen sloopkogel bereikte de maximale hoogte","STI_EXP02/LARGE/wreckingball_H.jpg","j",1820,521,1
"90","NL-F-18-02","D_List02.csv",89,"L","V","N","De straaljager vloog onder de wolken.","STI_EXP02/LARGE/jetfighter_V.jpg","j",1268,558,1
"91","NL-F-18-02","D_List02.csv",90,"F","F","F","De zaag lag in de gereedschapskist","STI_EXP02/Filler/034-biberon_feeding-bottle.jpg","f",1504,600,1
"92","NL-F-18-02","D_List02.csv",91,"F","F","F","De helikopter was geland op baan.","STI_EXP02/Filler/260-sapin_fir-tree.jpg","f",990,544,1
"93","NL-F-18-02","D_List02.csv",92,"F","F","F","De wekker lag op het bed","STI_EXP02/Filler/flower.jpg","f",1040,525,1
"94","NL-F-18-02","D_List02.csv",93,"S","H","Y","De buffet tangen lagen in de la","STI_EXP02/SMALL/tongs01b.jpg","j",1779,569,1
"95","NL-F-18-02","D_List02.csv",94,"F","F","F","De hamer was op het bureau","STI_EXP02/Filler/uprightpiano01.jpg","f",980,554,1
"96","NL-F-18-02","D_List02.csv",95,"F","F","F","De kooi stond in de tuin","STI_EXP02/Filler/candle08b.jpg","f",799,518,1
"97","NL-F-18-02","D_List02.csv",96,"S","H","N","De zuurstok hing in de kerstboom.","STI_EXP02/SMALL/candycane01a.jpg","j",874,448,1
"98","NL-F-18-02","D_List02.csv",97,"S","V","N","De hoed stond op het hoofd van het model","STI_EXP02/SMALL/hat_r.jpg","j",5505,793,1
"99","NL-F-18-02","D_List02.csv",98,"S","V","Y","De trechter werd gebruikt door de chef-kok","STI_EXP02/SMALL/funnel_r.jpg","j",1307,486,1
"100","NL-F-18-02","D_List02.csv",99,"S","H","N","De bloempot stond voor de deur","STI_EXP02/SMALL/242-pot_jar.jpg","j",938,486,1
"101","NL-F-18-02","D_List02.csv",100,"L","V","Y","De replica van het vrijheidsbeeld stond in het park.","STI_EXP02/LARGE/liberty_V.jpg","j",1526,489,1
"102","NL-F-18-02","D_List02.csv",101,"L","V","Y","De kraanarm was omhoog toen de arbeiders de lading verplaatsten.","STI_EXP02/LARGE/crane_V.jpg","j",2461,528,1
"103","NL-F-18-02","D_List02.csv",102,"F","F","F","De truck stond in de fabriek","STI_EXP02/Filler/cooler01.jpg","f",650,597,1
"104","NL-F-18-02","D_List02.csv",103,"S","V","Y","De zalf werd gebruikt op het oog van de patiënt","STI_EXP02/SMALL/gluetube_r.jpg","j",1533,635,1
"105","NL-F-18-02","D_List02.csv",104,"L","V","N","Het wijnvat werd over de vloer gerold.","STI_EXP02/LARGE/barrel_V.jpg","j",1303,443,1
"106","NL-F-18-02","D_List02.csv",105,"L","H","N","Het bureau stond rechtop in de garage.","STI_EXP02/LARGE/desk_H.jpg","j",1328,736,1
"107","NL-F-18-02","D_List02.csv",106,"S","H","N","De reageerbuis stond in het rek.","STI_EXP02/SMALL/126-eprouvette_test-tube.jpg","j",781,399,1
"108","NL-F-18-02","D_List02.csv",107,"F","F","F","De tent stond op de grond","STI_EXP02/Filler/castle.jpg","f",973,524,1
"109","NL-F-18-02","D_List02.csv",108,"F","F","F","De hut stond in het bos","STI_EXP02/Filler/barn.jpg","f",841,526,0
"110","NL-F-18-02","D_List02.csv",109,"S","H","Y","De fotolijst lag in de lade","STI_EXP02/SMALL/pictureframe04.jpg","j",1757,603,1
"111","NL-F-18-02","D_List02.csv",110,"F","F","F","De capsule lag op de tafel","STI_EXP02/Filler/027-batterie_drum-set.jpg","f",1305,601,1
"112","NL-F-18-02","D_List02.csv",111,"F","F","F","Het kopje stond op de keukentafel","STI_EXP02/Filler/kiwi03.jpg","f",875,682,1
"113","NL-F-18-02","D_List02.csv",112,"F","F","F","De monitor stond op het bureau.","STI_EXP02/Filler/fryingpan02a.jpg","f",794,685,1
"114","NL-F-18-02","D_List02.csv",113,"S","V","N","De spijkerbroek lag op het bed.","STI_EXP02/SMALL/jeans01_r.jpg","j",874,409,1
"115","NL-F-18-02","D_List02.csv",114,"F","F","F","Het kasteel stond op de heuvel.","STI_EXP02/Filler/desk02.jpg","f",848,478,1
"116","NL-F-18-02","D_List02.csv",115,"F","F","F","De locomotief reed door de tunnel.","STI_EXP02/Filler/briefcaseclosed.jpg","f",1141,526,1
"117","NL-F-18-02","D_List02.csv",116,"L","V","N","De Titanic werd naar zijn bestemming genavigeerd.","STI_EXP02/LARGE/Titanic_V.jpg","j",1233,841,1
"118","NL-F-18-02","D_List02.csv",117,"F","F","F","De speelkaart was in de handen van de goochelaar","STI_EXP02/Filler/weight01.jpg","f",1365,556,1
"119","NL-F-18-02","D_List02.csv",118,"F","F","F","Het slagschip voer de zee op.","STI_EXP02/Filler/166-klaxon_horn.jpg","f",2048,555,1
"120","NL-F-18-02","D_List02.csv",119,"F","F","F","De loods stond naast het vliegtuig.","STI_EXP02/Filler/cow.jpg","f",1150,558,1
"121","NL-F-18-02","D_List02.csv",120,"F","F","F","De speelgoeddinosaurus stond op de tafel.","STI_EXP02/Filler/usbkey.jpg","f",1388,621,1
"122","NL-F-18-02","D_List02.csv",121,"L","V","Y","De bus viel in het ravijn.","STI_EXP02/LARGE/bus_V.jpg","j",1657,564,1
"123","NL-F-18-02","D_List02.csv",122,"F","F","F","Het oorlogsschip voer naar de haven","STI_EXP02/Filler/boxtrailer.jpg","f",1711,686,1
"124","NL-F-18-02","D_List02.csv",123,"F","F","F","De cassette zat in de recorder.","STI_EXP02/Filler/071-bateau_boat.jpg","f",1381,555,1
"125","NL-F-18-02","D_List02.csv",124,"F","F","F","De kaars stond op de eettafel","STI_EXP02/Filler/041-bonbon_candy.jpg","f",1680,671,1
"126","NL-F-18-02","D_List02.csv",125,"F","F","F","De paraplu lag op het strand","STI_EXP02/Filler/tv.jpg","f",3457,523,1
"127","NL-F-18-02","D_List02.csv",126,"F","F","F","De rekenmachine lag op het bureau","STI_EXP02/Filler/ferry.jpg","f",980,515,1
"128","NL-F-18-02","D_List02.csv",127,"S","V","Y","De lepel was rechts van het bord geplaatst.","STI_EXP02/SMALL/spoon_V.jpg","j",2354,415,1
"129","NL-f-18-12","D_List01.csv",0,"F","F","F","Het dartboard hing aan de muur","STI_EXP02/Filler/hangar.jpg","f",3744,564,1
"130","NL-f-18-12","D_List01.csv",1,"F","F","F","De bal lag op de biljarttafel","STI_EXP02/Filler/faucet.jpg","f",2365,436,1
"131","NL-f-18-12","D_List01.csv",2,"F","F","F","De truck stond in de fabriek","STI_EXP02/Filler/cooler01.jpg","f",1690,484,1
"132","NL-f-18-12","D_List01.csv",3,"F","F","F","De trein reed over het spoor","STI_EXP02/Filler/156-hot-dog_hot-dog.jpg","f",1081,476,1
"133","NL-f-18-12","D_List01.csv",4,"S","H","N","De prei moest worden gewassen","STI_EXP02/SMALL/leek.jpg","j",1196,530,1
"134","NL-f-18-12","D_List01.csv",5,"F","F","F","De boekenplank was in de kamer","STI_EXP02/Filler/sailboat.jpg","f",1256,561,1
"135","NL-f-18-12","D_List01.csv",6,"F","F","F","De capsule lag op de tafel","STI_EXP02/Filler/027-batterie_drum-set.jpg","f",1270,520,1
"136","NL-f-18-12","D_List01.csv",7,"F","F","F","De printer stond aan de rechterkant van de tafel","STI_EXP02/Filler/spatula04.jpg","f",1545,568,1
"137","NL-f-18-12","D_List01.csv",8,"S","V","Y","De spijkerbroek hing in de etalage.","STI_EXP02/SMALL/jeans01_r.jpg","j",1538,444,1
"138","NL-f-18-12","D_List01.csv",9,"F","F","F","De paraplu lag op het strand","STI_EXP02/Filler/tv.jpg","f",1503,558,1
"139","NL-f-18-12","D_List01.csv",10,"F","F","F","De ring lag in de ijzeren schotel.","STI_EXP02/Filler/lighthouse.jpg","f",1353,540,1
"140","NL-f-18-12","D_List01.csv",11,"F","F","F","Het slagschip voer de zee op.","STI_EXP02/Filler/166-klaxon_horn.jpg","f",1580,435,1
"141","NL-f-18-12","D_List01.csv",12,"S","V","Y","De handschoen hing aan het rek.","STI_EXP02/SMALL/glove_V.jpg","j",1589,444,1
"142","NL-f-18-12","D_List01.csv",13,"F","F","F","De telefoon stond op de bijzetttafel","STI_EXP02/Filler/Generic_High_Speed_Train_01.jpg","f",1564,476,1
"143","NL-f-18-12","D_List01.csv",14,"S","H","Y","De sleutelbos lag op de salontafel.","STI_EXP02/SMALL/keychain.jpg","j",1569,831,1
"144","NL-f-18-12","D_List01.csv",15,"L","V","Y","Het wijnvat stond in de wijnbar.","STI_EXP02/LARGE/barrel_V.jpg","j",1200,801,1
"145","NL-f-18-12","D_List01.csv",16,"F","F","F","De cassette zat in de recorder.","STI_EXP02/Filler/071-bateau_boat.jpg","f",1204,482,1
"146","NL-f-18-12","D_List01.csv",17,"F","F","F","De loods stond naast het vliegtuig.","STI_EXP02/Filler/cow.jpg","f",1558,525,1
"147","NL-f-18-12","D_List01.csv",18,"F","F","F","De tafeltennistafel was in de kamer.","STI_EXP02/Filler/staple.jpg","f",1171,483,1
"148","NL-f-18-12","D_List01.csv",19,"F","F","F","De tent stond op de grond","STI_EXP02/Filler/castle.jpg","f",1053,442,1
"149","NL-f-18-12","D_List01.csv",20,"L","H","N","De replica van het vrijheidsbeeld stond in het park.","STI_EXP02/LARGE/liberty_H.jpg","j",1451,635,1
"150","NL-f-18-12","D_List01.csv",21,"L","V","Y","De grote koelkast stond in de keuken.","STI_EXP02/LARGE/refrigerator_V.jpg","j",1250,478,1
"151","NL-f-18-12","D_List01.csv",22,"S","V","N","De plastic fles lag in de koelkast","STI_EXP02/SMALL/waterbottle01b_r.jpg","j",1175,408,1
"152","NL-f-18-12","D_List01.csv",23,"S","H","Y","De lucifer werd in het doosje gelegd.","STI_EXP02/SMALL/007-allumette_match.jpg","j",983,478,1
"153","NL-f-18-12","D_List01.csv",24,"L","H","N","De space shuttle was klaar om gelanceerd te worden.","STI_EXP02/LARGE/spaceshuttle_H.jpg","j",1630,591,1
"154","NL-f-18-12","D_List01.csv",25,"L","V","Y","De straaljager vloog omhoog door de wolken","STI_EXP02/LARGE/jetfighter_V.jpg","j",1128,645,1
"155","NL-f-18-12","D_List01.csv",26,"L","H","Y","De kano gleed over de rivier","STI_EXP02/LARGE/canoe_H.jpg","j",1159,487,1
"156","NL-f-18-12","D_List01.csv",27,"L","V","N","Het stalen vat werd op de vrachtwagen gerold","STI_EXP02/LARGE/steelbarrel_V.jpg","j",1146,591,1
"157","NL-f-18-12","D_List01.csv",28,"F","F","F","De ambulance reed op de weg","STI_EXP02/Filler/chair.jpg","f",765,477,1
"158","NL-f-18-12","D_List01.csv",29,"L","V","Y","De Titanic zonk naar de bodem.","STI_EXP02/LARGE/Titanic_V.jpg","j",841,525,1
"159","NL-f-18-12","D_List01.csv",30,"F","F","F","De vuilnisbak bevond zich aan de kant van de weg","STI_EXP02/Filler/woodboard.jpg","f",1779,591,1
"160","NL-f-18-12","D_List01.csv",31,"F","F","F","De helikopter was geland op baan.","STI_EXP02/Filler/260-sapin_fir-tree.jpg","f",843,468,1
"161","NL-f-18-12","D_List01.csv",32,"L","H","N","De jeep viel in de afgrond.","STI_EXP02/LARGE/jeep_H.jpg","j",1277,645,1
"162","NL-f-18-12","D_List01.csv",33,"L","H","N","De ophaalbrug blokkeerde de poort.","STI_EXP02/LARGE/Drawbridge_H.jpg","j",1115,711,1
"163","NL-f-18-12","D_List01.csv",34,"F","F","F","De film zat in de camera","STI_EXP02/Filler/025-barre_bar.jpg","f",1002,675,1
"164","NL-f-18-12","D_List01.csv",35,"F","F","F","Het vrachtschip navigeerde naar de haven","STI_EXP02/Filler/dryingmachine02.jpg","f",1947,529,1
"165","NL-f-18-12","D_List01.csv",36,"S","V","N","De nietmachine stond op het bureau van de werknemer","STI_EXP02/SMALL/stapler03a_r.jpg","j",1511,508,1
"166","NL-f-18-12","D_List01.csv",37,"S","V","N","Het scheermes lag op de wastafel.","STI_EXP02/SMALL/razor01_r.jpg","j",844,567,1
"167","NL-f-18-12","D_List01.csv",38,"L","H","Y","Het valluik was gesloten om de dozen veilig te verhuizen.","STI_EXP02/LARGE/trapdoor_H.jpg","j",2116,671,1
"168","NL-f-18-12","D_List01.csv",39,"S","H","N","De wortel was net geplukt door de boer.","STI_EXP02/SMALL/carrot01.jpg","j",1331,436,1
"169","NL-f-18-12","D_List01.csv",40,"S","V","N","De schoen was achtergelaten bij de voordeur","STI_EXP02/SMALL/shoe_r.jpg","j",1123,446,1
"170","NL-f-18-12","D_List01.csv",41,"F","F","F","De lamp hing aan de muur.","STI_EXP02/Filler/ribbon04.jpg","f",749,515,1
"171","NL-f-18-12","D_List01.csv",42,"L","V","N","De straatlantaarn werd vervoerd.","STI_EXP02/LARGE/streetlantern_V.jpg","j",1142,447,1
"172","NL-f-18-12","D_List01.csv",43,"L","V","N","Het varkenskarkas lag op de tafel","STI_EXP02/LARGE/pig_V.jpg","j",1256,484,1
"173","NL-f-18-12","D_List01.csv",44,"L","V","Y","De parachute werd geopend door de parachutist.","STI_EXP02/LARGE/parachute_V.jpg","j",1493,449,1
"174","NL-f-18-12","D_List01.csv",45,"F","F","F","De kooi stond in de tuin","STI_EXP02/Filler/candle08b.jpg","f",968,519,1
"175","NL-f-18-12","D_List01.csv",46,"S","H","N","De hengel lag naast de stoel van de visser.","STI_EXP02/SMALL/fishingrod.jpg","j",1150,517,0
"176","NL-f-18-12","D_List01.csv",47,"L","H","N","De bus viel in het ravijn.","STI_EXP02/LARGE/bus_H.jpg","j",832,555,1
"177","NL-f-18-12","D_List01.csv",48,"L","H","Y","De matras werd op het bed gelegd.","STI_EXP02/LARGE/mattress_H.jpg","j",1052,480,1
"178","NL-f-18-12","D_List01.csv",49,"F","F","F","De speelkaart was in de handen van de goochelaar","STI_EXP02/Filler/weight01.jpg","f",1467,604,1
"179","NL-f-18-12","D_List01.csv",50,"S","H","Y","De zuurstok lag in de snoepdoos.","STI_EXP02/SMALL/candycane01a.jpg","j",918,480,1
