"","ID","List","count_Trial","Size","Orien","Match","Probe","Target","correct_response","response_time_Probe_response","response_time_Target_response","correct"
"1","rawdata/NL-f-17-31","D_List01.csv",0,"F","F","F","De ballon was in de hand van het kind.","STI_EXP02/Filler/pill.jpg","f",2225,679,1
"2","rawdata/NL-f-17-31","D_List01.csv",1,"F","F","F","De motorfiets stond op de parkeerplaats","STI_EXP02/Filler/earring01.jpg","f",3284,553,1
"3","rawdata/NL-f-17-31","D_List01.csv",2,"S","H","Y","De reageerbuis lag op de werktafel.","STI_EXP02/SMALL/126-eprouvette_test-tube.jpg","j",952,674,1
"4","rawdata/NL-f-17-31","D_List01.csv",3,"F","F","F","De koe werd gehouden op de veeboerderij.","STI_EXP02/Filler/294-ventilateur_fan.jpg","f",1210,566,1
"5","rawdata/NL-f-17-31","D_List01.csv",4,"L","V","N","De piano werd rechtop in de vrachtwagen gelegd","STI_EXP02/LARGE/Uprightpiano_V.jpg","j",1437,947,1
"6","rawdata/NL-f-17-31","D_List01.csv",5,"F","F","F","De kerk stond op het plein","STI_EXP02/Filler/airhockeytable.jpg","f",906,678,1
"7","rawdata/NL-f-17-31","D_List01.csv",6,"F","F","F","De zaklamp lag in de koffer.","STI_EXP02/Filler/freighttruck.jpg","f",822,755,1
"8","rawdata/NL-f-17-31","D_List01.csv",7,"S","V","N","De buffet tangen lagen in de la","STI_EXP02/SMALL/tongs01b_r.jpg","j",1776,524,1
"9","rawdata/NL-f-17-31","D_List01.csv",8,"L","V","N","De metalen sloopkogel bereikte de maximale hoogte","STI_EXP02/LARGE/wreckingball_V.jpg","j",1729,645,1
"10","rawdata/NL-f-17-31","D_List01.csv",9,"F","F","F","De paraplu lag op het strand","STI_EXP02/Filler/tv.jpg","f",2171,558,1
"11","rawdata/NL-f-17-31","D_List01.csv",10,"F","F","F","De trein reed over het spoor","STI_EXP02/Filler/156-hot-dog_hot-dog.jpg","f",1640,601,1
"12","rawdata/NL-f-17-31","D_List01.csv",11,"S","H","N","De lepel was rechts van het bord geplaatst.","STI_EXP02/SMALL/spoon_H.jpg","j",3312,564,1
"13","rawdata/NL-f-17-31","D_List01.csv",12,"F","F","F","Het Zwitserse zakmes lag op de tafel","STI_EXP02/Filler/filmroll.jpg","f",1469,557,1
"14","rawdata/NL-f-17-31","D_List01.csv",13,"F","F","F","De hamer was op het bureau","STI_EXP02/Filler/uprightpiano01.jpg","f",2296,877,1
"15","rawdata/NL-f-17-31","D_List01.csv",14,"S","V","Y","De fles stond op de plank.","STI_EXP02/SMALL/beerbottle_r.jpg","j",975,525,1
"16","rawdata/NL-f-17-31","D_List01.csv",15,"S","V","N","De fotolijst lag in de lade","STI_EXP02/SMALL/pictureframe04_r.jpg","j",1069,556,1
"17","rawdata/NL-f-17-31","D_List01.csv",16,"F","F","F","De hut stond in het bos","STI_EXP02/Filler/barn.jpg","f",900,944,1
"18","rawdata/NL-f-17-31","D_List01.csv",17,"L","V","N","De raket werd vervoerd naar het lanceerplatform","STI_EXP02/LARGE/rocket_V.jpg","j",1681,825,1
"19","rawdata/NL-f-17-31","D_List01.csv",18,"S","H","N","De zalf werd gebruikt op het oog van de patiënt","STI_EXP02/SMALL/gluetube.jpg","j",2491,873,1
"20","rawdata/NL-f-17-31","D_List01.csv",19,"F","F","F","De monitor stond op het bureau.","STI_EXP02/Filler/fryingpan02a.jpg","f",1133,555,1
"21","rawdata/NL-f-17-31","D_List01.csv",20,"S","H","N","Het madeliefje werd geplukt door de toerist.","STI_EXP02/SMALL/daisy.jpg","j",2494,953,1
"22","rawdata/NL-f-17-31","D_List01.csv",21,"F","F","F","De speelkaart was in de handen van de goochelaar","STI_EXP02/Filler/weight01.jpg","f",1139,601,1
"23","rawdata/NL-f-17-31","D_List01.csv",22,"L","H","Y","De matras werd op het bed gelegd.","STI_EXP02/LARGE/mattress_H.jpg","j",671,599,1
"24","rawdata/NL-f-17-31","D_List01.csv",23,"L","V","Y","De slagbomen werden opgeheven nadat de auto onderzocht was.","STI_EXP02/LARGE/gate_arms_V.jpg","j",1475,953,1
"25","rawdata/NL-f-17-31","D_List01.csv",24,"L","V","Y","De raket werd gelanceerd vanaf de onderzeeër.","STI_EXP02/LARGE/missle_V.jpg","j",1108,1301,1
"26","rawdata/NL-f-17-31","D_List01.csv",25,"F","F","F","De speelgoeddinosaurus stond op de tafel.","STI_EXP02/Filler/usbkey.jpg","f",1222,618,1
"27","rawdata/NL-f-17-31","D_List01.csv",26,"S","V","Y","De spijker werd op het hout genageld","STI_EXP02/SMALL/nail_r.jpg","j",922,678,1
"28","rawdata/NL-f-17-31","D_List01.csv",27,"F","F","F","Het bed bevond zich in de kamer","STI_EXP02/Filler/240-pont_bridge.jpg","f",877,760,1
"29","rawdata/NL-f-17-31","D_List01.csv",28,"S","V","N","De schroevendraaier lag op de werkbank","STI_EXP02/SMALL/screwdriver04b_r.jpg","j",859,525,1
"30","rawdata/NL-f-17-31","D_List01.csv",29,"F","F","F","De SUV reed snel op de weg","STI_EXP02/Filler/castletower.jpg","f",657,757,1
"31","rawdata/NL-f-17-31","D_List01.csv",30,"L","V","Y","De grote koelkast stond in de keuken.","STI_EXP02/LARGE/refrigerator_V.jpg","j",823,717,1
"32","rawdata/NL-f-17-31","D_List01.csv",31,"F","F","F","De politieauto reed over de weg.","STI_EXP02/Filler/282-tractopelle_digger.jpg","f",855,677,1
"33","rawdata/NL-f-17-31","D_List01.csv",32,"F","F","F","Het slagschip voer de zee op.","STI_EXP02/Filler/166-klaxon_horn.jpg","f",881,592,1
"34","rawdata/NL-f-17-31","D_List01.csv",33,"F","F","F","Het vlot bewoog naar de pier","STI_EXP02/Filler/293-usine_factory.jpg","f",1059,641,1
"35","rawdata/NL-f-17-31","D_List01.csv",34,"L","H","N","De kraanarm was omhoog toen de arbeiders de lading verplaatsten.","STI_EXP02/LARGE/crane_H.jpg","j",2147,878,1
"36","rawdata/NL-f-17-31","D_List01.csv",35,"F","F","F","Het oorlogsschip voer naar de haven","STI_EXP02/Filler/boxtrailer.jpg","f",977,682,1
"37","rawdata/NL-f-17-31","D_List01.csv",36,"S","V","N","Het scheermes lag op de wastafel.","STI_EXP02/SMALL/razor01_r.jpg","j",753,559,1
"38","rawdata/NL-f-17-31","D_List01.csv",37,"L","H","Y","Het bureau was voor het raam geplaatst.","STI_EXP02/LARGE/desk_H.jpg","j",1169,519,1
"39","rawdata/NL-f-17-31","D_List01.csv",38,"L","V","N","De straatlantaarn werd vervoerd.","STI_EXP02/LARGE/streetlantern_V.jpg","j",854,559,1
"40","rawdata/NL-f-17-31","D_List01.csv",39,"L","V","N","De vrachtwagen vervoerde het zand.","STI_EXP02/LARGE/dump-truck_V.jpg","j",864,1175,1
"41","rawdata/NL-f-17-31","D_List01.csv",40,"F","F","F","De bal lag op de biljarttafel","STI_EXP02/Filler/faucet.jpg","f",1185,557,1
"42","rawdata/NL-f-17-31","D_List01.csv",41,"S","H","Y","De boomtak viel van de boom.","STI_EXP02/SMALL/branch02.jpg","j",1033,944,1
"43","rawdata/NL-f-17-31","D_List01.csv",42,"F","F","F","De tent stond op de grond","STI_EXP02/Filler/castle.jpg","f",549,593,1
"44","rawdata/NL-f-17-31","D_List01.csv",43,"L","V","Y","De straaljager vloog omhoog door de wolken","STI_EXP02/LARGE/jetfighter_V.jpg","j",853,1356,1
"45","rawdata/NL-f-17-31","D_List01.csv",44,"F","F","F","De truck stond in de fabriek","STI_EXP02/Filler/cooler01.jpg","f",754,715,1
"46","rawdata/NL-f-17-31","D_List01.csv",45,"S","H","N","De wortel was net geplukt door de boer.","STI_EXP02/SMALL/carrot01.jpg","j",1009,584,1
"47","rawdata/NL-f-17-31","D_List01.csv",46,"L","H","Y","De kast was door twee mannen uit het kantoor verhuisd.","STI_EXP02/LARGE/filingcabinet_H.jpg","j",1255,794,1
"48","rawdata/NL-f-17-31","D_List01.csv",47,"F","F","F","De kool lag op de plank","STI_EXP02/Filler/umbrellaopen.jpg","f",1014,631,1
"49","rawdata/NL-f-17-31","D_List01.csv",48,"S","V","Y","De hoed hing aan de muur","STI_EXP02/SMALL/hat_r.jpg","j",769,529,1
"50","rawdata/NL-f-17-31","D_List01.csv",49,"L","V","N","Het vliegtuig vloog boven de wolken.","STI_EXP02/LARGE/aeroplane_V.jpg","j",728,625,1
"51","rawdata/NL-f-17-31","D_List01.csv",50,"F","F","F","De vuurtoren stond bij de ingang van de haven.","STI_EXP02/Filler/submarine.jpg","f",997,825,1
"52","rawdata/NL-f-17-31","D_List01.csv",51,"S","V","Y","De graanschil was net geplukt door de boer.","STI_EXP02/SMALL/cornhusk_r.jpg","j",1058,990,1
"53","rawdata/NL-f-17-31","D_List01.csv",52,"F","F","F","De ring lag in de ijzeren schotel.","STI_EXP02/Filler/lighthouse.jpg","f",733,711,1
"54","rawdata/NL-f-17-31","D_List01.csv",53,"S","H","Y","De zuurstok lag in de snoepdoos.","STI_EXP02/SMALL/candycane01a.jpg","j",743,565,1
"55","rawdata/NL-f-17-31","D_List01.csv",54,"S","H","N","De prei moest worden gewassen","STI_EXP02/SMALL/leek.jpg","j",692,486,1
"56","rawdata/NL-f-17-31","D_List01.csv",55,"L","V","Y","De verkoopautomaat stond op de hoek van de straat.","STI_EXP02/LARGE/vending_V.jpg","j",1047,863,1
"57","rawdata/NL-f-17-31","D_List01.csv",56,"S","H","Y","De sleutelbos lag op de salontafel.","STI_EXP02/SMALL/keychain.jpg","j",612,1757,1
"58","rawdata/NL-f-17-31","D_List01.csv",57,"F","F","F","Het kasteel stond op de heuvel.","STI_EXP02/Filler/desk02.jpg","f",733,828,1
"59","rawdata/NL-f-17-31","D_List01.csv",58,"F","F","F","De droger was in de badkamer","STI_EXP02/Filler/church.jpg","f",926,690,1
"60","rawdata/NL-f-17-31","D_List01.csv",59,"L","H","N","De ophaalbrug blokkeerde de poort.","STI_EXP02/LARGE/Drawbridge_H.jpg","j",1097,745,1
"61","rawdata/NL-f-17-31","D_List01.csv",60,"L","V","N","Het varkenskarkas lag op de tafel","STI_EXP02/LARGE/pig_V.jpg","j",1094,761,1
"62","rawdata/NL-f-17-31","D_List01.csv",61,"F","F","F","De tafellamp was in de winkel","STI_EXP02/Filler/dentalfloss03b.jpg","f",723,718,1
"63","rawdata/NL-f-17-31","D_List01.csv",62,"L","H","Y","De kano gleed over de rivier","STI_EXP02/LARGE/canoe_H.jpg","j",1312,605,1
"64","rawdata/NL-f-17-31","D_List01.csv",63,"S","H","N","Het stofblik hing aan de muur","STI_EXP02/SMALL/dustpan.jpg","j",1129,604,1
"65","rawdata/NL-f-17-31","D_List01.csv",64,"L","H","N","De space shuttle was klaar om gelanceerd te worden.","STI_EXP02/LARGE/spaceshuttle_H.jpg","j",1032,670,1
"66","rawdata/NL-f-17-31","D_List01.csv",65,"F","F","F","De appel lag op de tafel.","STI_EXP02/Filler/075-carte_playing-card.jpg","f",758,720,1
"67","rawdata/NL-f-17-31","D_List01.csv",66,"F","F","F","De ventilator was bevestigd aan het plafond","STI_EXP02/Filler/scrubbingbrush05b.jpg","f",1213,979,1
"68","rawdata/NL-f-17-31","D_List01.csv",67,"F","F","F","De locomotief reed door de tunnel.","STI_EXP02/Filler/briefcaseclosed.jpg","f",929,528,1
"69","rawdata/NL-f-17-31","D_List01.csv",68,"S","V","N","De nietmachine stond op het bureau van de werknemer","STI_EXP02/SMALL/stapler03a_r.jpg","j",1350,788,1
"70","rawdata/NL-f-17-31","D_List01.csv",69,"S","V","Y","De tandenborstel stond in de beker.","STI_EXP02/SMALL/toothbrush_V.jpg","j",660,565,1
"71","rawdata/NL-f-17-31","D_List01.csv",70,"L","H","Y","Het anker lag op de bodem van de zee.","STI_EXP02/LARGE/anchor_H.jpg","j",720,481,1
"72","rawdata/NL-f-17-31","D_List01.csv",71,"F","F","F","De telefoon stond op de bijzetttafel","STI_EXP02/Filler/Generic_High_Speed_Train_01.jpg","f",630,591,1
"73","rawdata/NL-f-17-31","D_List01.csv",72,"F","F","F","De stopwatch was in de handen van de coach","STI_EXP02/Filler/wheel01.jpg","f",707,602,1
"74","rawdata/NL-f-17-31","D_List01.csv",73,"L","H","N","De bus viel in het ravijn.","STI_EXP02/LARGE/bus_H.jpg","j",795,512,1
"75","rawdata/NL-f-17-31","D_List01.csv",74,"F","F","F","De capsule lag op de tafel","STI_EXP02/Filler/027-batterie_drum-set.jpg","f",825,642,1
"76","rawdata/NL-f-17-31","D_List01.csv",75,"L","V","N","Het stalen vat werd op de vrachtwagen gerold","STI_EXP02/LARGE/steelbarrel_V.jpg","j",1152,675,1
"77","rawdata/NL-f-17-31","D_List01.csv",76,"F","F","F","De film zat in de camera","STI_EXP02/Filler/025-barre_bar.jpg","f",606,601,1
"78","rawdata/NL-f-17-31","D_List01.csv",77,"F","F","F","De tarwe was nog op het tarweveld.","STI_EXP02/Filler/089-chronometre_stop-watch.jpg","f",709,604,1
"79","rawdata/NL-f-17-31","D_List01.csv",78,"S","V","N","De plastic fles lag in de koelkast","STI_EXP02/SMALL/waterbottle01b_r.jpg","j",680,553,1
"80","rawdata/NL-f-17-31","D_List01.csv",79,"F","F","F","De boekenplank was in de kamer","STI_EXP02/Filler/sailboat.jpg","f",757,680,1
"81","rawdata/NL-f-17-31","D_List01.csv",80,"F","F","F","De hondenhuis stond naast de deur","STI_EXP02/Filler/strap.jpg","f",707,796,1
"82","rawdata/NL-f-17-31","D_List01.csv",81,"L","H","N","De ladder werd opgeheven toen de brandweerman het dak opklom.","STI_EXP02/LARGE/ladder_H.jpg","j",1240,561,1
"83","rawdata/NL-f-17-31","D_List01.csv",82,"S","H","Y","De bowlingkegel werd omgegooid aan het einde van de baan","STI_EXP02/SMALL/248-quille_skittle.jpg","j",1467,594,1
"84","rawdata/NL-f-17-31","D_List01.csv",83,"F","F","F","De loods stond naast het vliegtuig.","STI_EXP02/Filler/cow.jpg","f",782,632,1
"85","rawdata/NL-f-17-31","D_List01.csv",84,"F","F","F","Het dartboard hing aan de muur","STI_EXP02/Filler/hangar.jpg","f",854,560,1
"86","rawdata/NL-f-17-31","D_List01.csv",85,"S","H","N","De hengel lag naast de stoel van de visser.","STI_EXP02/SMALL/fishingrod.jpg","j",881,515,1
"87","rawdata/NL-f-17-31","D_List01.csv",86,"F","F","F","De ambulance reed op de weg","STI_EXP02/Filler/chair.jpg","f",747,825,1
"88","rawdata/NL-f-17-31","D_List01.csv",87,"L","V","Y","Het wijnvat stond in de wijnbar.","STI_EXP02/LARGE/barrel_V.jpg","j",974,602,1
"89","rawdata/NL-f-17-31","D_List01.csv",88,"F","F","F","De rekenmachine lag op het bureau","STI_EXP02/Filler/ferry.jpg","f",969,1023,1
"90","rawdata/NL-f-17-31","D_List01.csv",89,"L","H","Y","De boot zeilde op zee.","STI_EXP02/LARGE/boat_H.jpg","j",723,756,0
"91","rawdata/NL-f-17-31","D_List01.csv",90,"S","H","Y","De stok lag in de buurt van de bank in het park.","STI_EXP02/SMALL/066-canne_cane.jpg","j",1722,794,1
"92","rawdata/NL-f-17-31","D_List01.csv",91,"F","F","F","De basketbalkorf stond op het plein","STI_EXP02/Filler/rubikcube.jpg","f",994,604,1
"93","rawdata/NL-f-17-31","D_List01.csv",92,"F","F","F","De oorring lag naast de doos","STI_EXP02/Filler/078-cassette_cassette.jpg","f",1282,670,1
"94","rawdata/NL-f-17-31","D_List01.csv",93,"S","V","N","De schoen was achtergelaten bij de voordeur","STI_EXP02/SMALL/shoe_r.jpg","j",898,514,1
"95","rawdata/NL-f-17-31","D_List01.csv",94,"L","H","N","Het raamkozijn werd in de deur bevestigd.","STI_EXP02/LARGE/windowframe_H.jpg","j",1161,917,1
"96","rawdata/NL-f-17-31","D_List01.csv",95,"F","F","F","De badjas hing in de kledingkast","STI_EXP02/Filler/020-baignoire_bathtub.jpg","f",760,566,1
"97","rawdata/NL-f-17-31","D_List01.csv",96,"F","F","F","De helikopter was geland op baan.","STI_EXP02/Filler/260-sapin_fir-tree.jpg","f",1222,598,1
"98","rawdata/NL-f-17-31","D_List01.csv",97,"S","H","N","De trechter werd gebruikt door de chef-kok","STI_EXP02/SMALL/funnel.jpg","j",948,592,1
"99","rawdata/NL-f-17-31","D_List01.csv",98,"L","H","N","De jeep viel in de afgrond.","STI_EXP02/LARGE/jeep_H.jpg","j",1037,558,1
"100","rawdata/NL-f-17-31","D_List01.csv",99,"F","F","F","De garnaal zat in het aquarium","STI_EXP02/Filler/laptopopen.jpg","f",1016,554,1
"101","rawdata/NL-f-17-31","D_List01.csv",100,"S","V","Y","De handschoen hing aan het rek.","STI_EXP02/SMALL/glove_V.jpg","j",754,559,1
"102","rawdata/NL-f-17-31","D_List01.csv",101,"F","F","F","De stoel was in het kantoor","STI_EXP02/Filler/solderingiron.jpg","f",836,675,1
"103","rawdata/NL-f-17-31","D_List01.csv",102,"F","F","F","De printer stond aan de rechterkant van de tafel","STI_EXP02/Filler/spatula04.jpg","f",725,739,1
"104","rawdata/NL-f-17-31","D_List01.csv",103,"L","V","Y","De Titanic zonk naar de bodem.","STI_EXP02/LARGE/Titanic_V.jpg","j",646,669,1
"105","rawdata/NL-f-17-31","D_List01.csv",104,"S","H","Y","De bloempot lag voor de deur.","STI_EXP02/SMALL/242-pot_jar.jpg","j",523,523,1
"106","rawdata/NL-f-17-31","D_List01.csv",105,"F","F","F","De kooi stond in de tuin","STI_EXP02/Filler/candle08b.jpg","f",534,595,1
"107","rawdata/NL-f-17-31","D_List01.csv",106,"L","H","N","De replica van het vrijheidsbeeld stond in het park.","STI_EXP02/LARGE/liberty_H.jpg","j",789,756,1
"108","rawdata/NL-f-17-31","D_List01.csv",107,"F","F","F","De Rubiks kubus lag op de plank","STI_EXP02/Filler/microwave.jpg","f",933,711,1
"109","rawdata/NL-f-17-31","D_List01.csv",108,"F","F","F","De kaars stond op de eettafel","STI_EXP02/Filler/041-bonbon_candy.jpg","f",688,872,1
"110","rawdata/NL-f-17-31","D_List01.csv",109,"L","H","Y","De bank was in de woonkamer neergezet.","STI_EXP02/LARGE/sofa_H.jpg","j",876,526,1
"111","rawdata/NL-f-17-31","D_List01.csv",110,"F","F","F","De grote raffinaderij lag naast de weg","STI_EXP02/Filler/ironbarrel.jpg","f",920,675,1
"112","rawdata/NL-f-17-31","D_List01.csv",111,"F","F","F","De wekker lag op het bed","STI_EXP02/Filler/flower.jpg","f",517,750,1
"113","rawdata/NL-f-17-31","D_List01.csv",112,"S","V","Y","Het ijslepel stond in de waterbak.","STI_EXP02/SMALL/measuringspoon_r.jpg","j",733,721,1
"114","rawdata/NL-f-17-31","D_List01.csv",113,"F","F","F","De hamburger lag op het bord","STI_EXP02/Filler/035-bibliotheque_book-shelves.jpg","f",646,785,1
"115","rawdata/NL-f-17-31","D_List01.csv",114,"F","F","F","Het kopje stond op de keukentafel","STI_EXP02/Filler/kiwi03.jpg","f",712,707,1
"116","rawdata/NL-f-17-31","D_List01.csv",115,"F","F","F","De reddingsboei was op het dek","STI_EXP02/Filler/093-chapiteau_big-top.jpg","f",945,667,1
"117","rawdata/NL-f-17-31","D_List01.csv",116,"F","F","F","De map stond op de plank","STI_EXP02/Filler/pillow.jpg","f",622,794,1
"118","rawdata/NL-f-17-31","D_List01.csv",117,"F","F","F","De lamp hing aan de muur.","STI_EXP02/Filler/ribbon04.jpg","f",630,1292,1
"119","rawdata/NL-f-17-31","D_List01.csv",118,"S","V","N","De zeeschelp werd op het strand gevonden.","STI_EXP02/SMALL/seashell01_r.jpg","j",757,563,1
"120","rawdata/NL-f-17-31","D_List01.csv",119,"L","V","Y","De parachute werd geopend door de parachutist.","STI_EXP02/LARGE/parachute_V.jpg","j",924,485,1
"121","rawdata/NL-f-17-31","D_List01.csv",120,"F","F","F","De vuilnisbak bevond zich aan de kant van de weg","STI_EXP02/Filler/woodboard.jpg","f",929,610,1
"122","rawdata/NL-f-17-31","D_List01.csv",121,"F","F","F","De zaag lag in de gereedschapskist","STI_EXP02/Filler/034-biberon_feeding-bottle.jpg","f",671,911,1
"123","rawdata/NL-f-17-31","D_List01.csv",122,"L","H","Y","Het valluik was gesloten om de dozen veilig te verhuizen.","STI_EXP02/LARGE/trapdoor_H.jpg","j",1054,1026,0
"124","rawdata/NL-f-17-31","D_List01.csv",123,"F","F","F","De cassette zat in de recorder.","STI_EXP02/Filler/071-bateau_boat.jpg","f",758,1070,1
"125","rawdata/NL-f-17-31","D_List01.csv",124,"F","F","F","De tafeltennistafel was in de kamer.","STI_EXP02/Filler/staple.jpg","f",1987,986,1
"126","rawdata/NL-f-17-31","D_List01.csv",125,"S","V","Y","De spijkerbroek hing in de etalage.","STI_EXP02/SMALL/jeans01_r.jpg","j",2410,1030,1
"127","rawdata/NL-f-17-31","D_List01.csv",126,"S","H","Y","De lucifer werd in het doosje gelegd.","STI_EXP02/SMALL/007-allumette_match.jpg","j",1897,1681,1
"128","rawdata/NL-f-17-31","D_List01.csv",127,"F","F","F","Het vrachtschip navigeerde naar de haven","STI_EXP02/Filler/dryingmachine02.jpg","f",1185,674,1
"129","rawdata/NL-F-18-02","D_List02.csv",0,"F","F","F","De zaklamp lag in de koffer.","STI_EXP02/Filler/freighttruck.jpg","f",2068,558,1
"130","rawdata/NL-F-18-02","D_List02.csv",1,"F","F","F","De reddingsboei was op het dek","STI_EXP02/Filler/093-chapiteau_big-top.jpg","f",1718,830,1
"131","rawdata/NL-F-18-02","D_List02.csv",2,"F","F","F","De tafellamp was in de winkel","STI_EXP02/Filler/dentalfloss03b.jpg","f",1182,829,1
"132","rawdata/NL-F-18-02","D_List02.csv",3,"F","F","F","De politieauto reed over de weg.","STI_EXP02/Filler/282-tractopelle_digger.jpg","f",1172,718,1
"133","rawdata/NL-F-18-02","D_List02.csv",4,"L","V","Y","Het raamkozijn werd in de deur bevestigd.","STI_EXP02/LARGE/windowframe_V.jpg","j",2060,411,1
"134","rawdata/NL-F-18-02","D_List02.csv",5,"S","V","N","De spijker lag op de bodem van de gereedschapskist.","STI_EXP02/SMALL/nail_r.jpg","j",1362,748,1
"135","rawdata/NL-F-18-02","D_List02.csv",6,"L","H","N","De matras werd tegen de muur gezet.","STI_EXP02/LARGE/mattress_H.jpg","j",1985,441,1
"136","rawdata/NL-F-18-02","D_List02.csv",7,"F","F","F","De grote raffinaderij lag naast de weg","STI_EXP02/Filler/ironbarrel.jpg","f",2465,710,1
"137","rawdata/NL-F-18-02","D_List02.csv",8,"F","F","F","De kool lag op de plank","STI_EXP02/Filler/umbrellaopen.jpg","f",1430,531,1
"138","rawdata/NL-F-18-02","D_List02.csv",9,"S","V","Y","De hengel lag naast de stoel van de visser.","STI_EXP02/SMALL/fishingrod_r.jpg","j",2248,633,1
"139","rawdata/NL-F-18-02","D_List02.csv",10,"F","F","F","De bal lag op de biljarttafel","STI_EXP02/Filler/faucet.jpg","f",1201,559,1
"140","rawdata/NL-F-18-02","D_List02.csv",11,"L","V","Y","De ophaalbrug blokkeerde de poort.","STI_EXP02/LARGE/Drawbridge_V.jpg","j",1232,673,1
"141","rawdata/NL-F-18-02","D_List02.csv",12,"L","H","Y","De piano werd rechtop in de vrachtwagen gelegd","STI_EXP02/LARGE/Uprightpiano_H.jpg","j",1425,576,1
"142","rawdata/NL-F-18-02","D_List02.csv",13,"F","F","F","Het dartboard hing aan de muur","STI_EXP02/Filler/hangar.jpg","f",1116,683,1
"143","rawdata/NL-F-18-02","D_List02.csv",14,"S","H","N","De stok werd vastgehouden door de bejaarde.","STI_EXP02/SMALL/066-canne_cane.jpg","j",1510,489,1
"144","rawdata/NL-F-18-02","D_List02.csv",15,"F","F","F","De droger was in de badkamer","STI_EXP02/Filler/church.jpg","f",1270,639,1
"145","rawdata/NL-F-18-02","D_List02.csv",16,"F","F","F","De tafeltennistafel was in de kamer.","STI_EXP02/Filler/staple.jpg","f",3062,587,1
"146","rawdata/NL-F-18-02","D_List02.csv",17,"F","F","F","De garnaal zat in het aquarium","STI_EXP02/Filler/laptopopen.jpg","f",1128,528,1
"147","rawdata/NL-F-18-02","D_List02.csv",18,"L","V","N","De parachute werd geopend achter het vliegtuig.","STI_EXP02/LARGE/parachute_V.jpg","j",1960,411,1
"148","rawdata/NL-F-18-02","D_List02.csv",19,"F","F","F","De trein reed over het spoor","STI_EXP02/Filler/156-hot-dog_hot-dog.jpg","f",883,479,1
"149","rawdata/NL-F-18-02","D_List02.csv",20,"F","F","F","De koe werd gehouden op de veeboerderij.","STI_EXP02/Filler/294-ventilateur_fan.jpg","f",2136,520,1
"150","rawdata/NL-F-18-02","D_List02.csv",21,"S","H","Y","Het scheermes lag op de wastafel.","STI_EXP02/SMALL/razor01.jpg","j",1305,641,1
"151","rawdata/NL-F-18-02","D_List02.csv",22,"L","V","Y","De jeep viel in de afgrond.","STI_EXP02/LARGE/jeep_V.jpg","j",1581,555,1
"152","rawdata/NL-F-18-02","D_List02.csv",23,"F","F","F","De film zat in de camera","STI_EXP02/Filler/025-barre_bar.jpg","f",762,608,1
"153","rawdata/NL-F-18-02","D_List02.csv",24,"S","H","N","De sleutelbos hing aan de muur.","STI_EXP02/SMALL/keychain.jpg","j",974,916,0
"154","rawdata/NL-F-18-02","D_List02.csv",25,"F","F","F","De SUV reed snel op de weg","STI_EXP02/Filler/castletower.jpg","f",87,1147,0
"155","rawdata/NL-F-18-02","D_List02.csv",26,"S","H","Y","De plastic fles lag in de koelkast","STI_EXP02/SMALL/waterbottle01b.jpg","j",3045,451,1
"156","rawdata/NL-F-18-02","D_List02.csv",27,"L","V","N","De raket vloog over de zee.","STI_EXP02/LARGE/missle_V.jpg","j",2206,533,1
"157","rawdata/NL-F-18-02","D_List02.csv",28,"L","H","Y","Het vliegtuig vloog boven de wolken.","STI_EXP02/LARGE/aeroplane_H.jpg","j",1530,553,1
"158","rawdata/NL-F-18-02","D_List02.csv",29,"S","H","N","De lucifer werd vastgehouden door mijn vingers","STI_EXP02/SMALL/007-allumette_match.jpg","j",157,527,1
"159","rawdata/NL-F-18-02","D_List02.csv",30,"F","F","F","De badjas hing in de kledingkast","STI_EXP02/Filler/020-baignoire_bathtub.jpg","f",5580,722,1
"160","rawdata/NL-F-18-02","D_List02.csv",31,"L","V","N","De slagbomen daalden toen de auto werd onderzocht.","STI_EXP02/LARGE/gate_arms_V.jpg","j",2632,789,1
"161","rawdata/NL-F-18-02","D_List02.csv",32,"F","F","F","De hondenhuis stond naast de deur","STI_EXP02/Filler/strap.jpg","f",2785,636,1
"162","rawdata/NL-F-18-02","D_List02.csv",33,"L","H","N","De bank werd verplaatst op de steekwagen.","STI_EXP02/LARGE/sofa_H.jpg","j",2189,600,1
"163","rawdata/NL-F-18-02","D_List02.csv",34,"L","V","Y","De space shuttle was klaar om gelanceerd te worden.","STI_EXP02/LARGE/spaceshuttle_V.jpg","j",2221,483,1
"164","rawdata/NL-F-18-02","D_List02.csv",35,"S","V","Y","De prei moest worden gewassen","STI_EXP02/SMALL/leek_r.jpg","j",1144,958,1
"165","rawdata/NL-F-18-02","D_List02.csv",36,"L","H","Y","De vrachtwagen vervoerde het zand.","STI_EXP02/LARGE/dump_truck_V.JPG","j",864,555,1
"166","rawdata/NL-F-18-02","D_List02.csv",37,"S","H","Y","De zeeschelp werd op het strand gevonden.","STI_EXP02/SMALL/seashell01.jpg","j",1563,553,1
"167","rawdata/NL-F-18-02","D_List02.csv",38,"F","F","F","De appel lag op de tafel.","STI_EXP02/Filler/075-carte_playing-card.jpg","f",720,853,1
"168","rawdata/NL-F-18-02","D_List02.csv",39,"S","V","N","De fles werd in het wijnrek gelegd.","STI_EXP02/SMALL/beerbottle_r.jpg","j",1170,561,1
